ID,name,class,sub_class,posneg,ND1,ND2,ND3,ND4,ND5,ND6,HFD1,HFD2,HFD3,HFD4,HFD5,HFD6,PSP1,PSP2,PSP3,PSP4,PSP5
M581T626,Biliverdin,Tetrapyrroles and derivatives,Bilirubins,neg,2422085.12,1472119.92,2883201.193,555111.7506,5433462.779,5332246.584,255152.9473,159897.3203,1336424.939,1389245.312,2986322.376,10149453.52,1690502.496,1494635.045,1937334.483,3045557.384,1327306.654
M177T987,Gulonic acid,Hydroxy acids and derivatives,Medium-chain hydroxy acids and derivatives,neg,27960341.32,21345094.87,25188997.01,13650437.14,23081302.51,37357836.88,31993293.54,32993611.16,20902376.76,15535830.74,37186276.99,39423940.92,25105672.37,26581753.87,33805682.34,35371326.65,18937090.31
M311T271,Olanzapine,Benzodiazepines,,neg,2625531.539,105034.942,513625.6515,52798.09653,214892.1548,5419194.864,6219021.199,5586929.838,254690.1971,76211.68735,11225379.95,3887061.787,3219502.537,111450.3526,8954982.176,11522011.05,76572.90502
M434T753,Paxilline,Naphthopyrans,,neg,23100611.34,20147470.54,27773720.37,9194638.713,17791555.97,32538789.27,53450869.32,25505167.66,12791019.97,8395641.398,38447147.13,31961520.96,22312164.49,16918825.18,39520782.8,36745620.65,20722817.7
M111T948,2-Furoic acid,Furans,Furoic acid and derivatives,neg,95041726.88,62306526.93,87306282.48,32124573.5,44341347.11,150877593.8,99677084.53,93627524.5,77860814.75,36543099.06,212941224.8,86775481.87,75259575.8,77112427.05,153238534.6,150573473.2,100778484.9
M129T107,Citramalic acid,Fatty Acyls,Fatty acids and conjugates,neg,51796441.29,15879338.01,32109571.41,14281209.97,14681315.56,22341812.04,87013079.19,41718148.81,19086384.19,16956767.89,47716115.59,80969985.69,24221127.91,69812850.66,178057939.9,90416405.52,26887263.34
M144T99,4-Guanidinobutanoic acid,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,53880949.91,47009539.42,55645623.96,47223575.95,42446587.16,141895693.1,61606777.24,83090414.67,56741771.79,52831750.85,51888306.05,37779047.57,44983281.91,25752698.26,37942415.21,15852747.16,48891613.76
M145T384,D-Glutamine,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,7167314.677,9446481.528,4107269.499,2919003.293,3141334.709,6096751.02,67533065.85,2586665.401,3998724.665,2350617.932,3049002.592,22367828.47,2815987.411,2104355.694,4130284.981,4677457.995,3239483.93
M157T151,Allantoin,Azoles,Imidazoles,neg,26815266.57,20492541.64,20815720.51,17067880.8,24267081.6,4444707.591,32321894.68,26052311.4,85521977.82,23361446.84,31030395.64,19169281.82,22460942.76,21608464.48,37215103.45,7016007.871,32213347.75
M166T907,2(3H)-Benzothiazolethione,Benzothiazoles,,neg,20898898.29,16657264.19,6724816.9,11482150.48,45439350.53,31382724.13,16809995.06,18863607.79,8271087.154,7658436.178,8107451.519,7308516.741,6638730.825,13112017.96,24876604.93,19640527.26,5078290.944
M168T80,p-Hydroxymandelic acid,Phenols,1-hydroxy-2-unsubstituted benzenoids,neg,302061683.5,306309787.9,361551370.4,303611856.7,417035410.7,385261062.4,406172041.5,438868613.4,448060096.7,359992622.6,309916494.4,364941015.8,405394879.8,432782288.3,306420029.1,291720990.4,305067336.4
M172T76,Beta-Glycerophosphoric acid,Glycerophospholipids,Glycerophosphates,neg,51555595.3,9691252.046,7309562.813,21323665.42,9733938.439,120760513.9,210264942.2,60419561.83,10690298.58,162681832.7,23717409.03,30049074.38,52613000.26,48398415.88,48248233.5,37547969.97,13180239.81
M187T153,Glycylleucine,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,84774795.31,58726047.43,59152994.83,58813966.02,53476960,64461511.17,74649036.24,61574094.41,59056071.45,56113388.99,188190647,58970903.68,59430564.08,88714648.18,535090470.5,92765989.83,65549462.89
M191T68,Citric acid,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,neg,11920913.94,208016424,273597813.7,9110561.592,196697279.2,13245382.14,75759337.83,74319265.67,60765190.95,173309819.5,197178575.2,138393300.1,226524195.4,50559739.04,163520365.1,259684442.4,303566093.8
M201T118_1,Asymmetric dimethylarginine,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,365729363.5,472305279,232987389.3,39704855.91,38416743.02,137279759.2,284858428.8,190735334.3,25263405.23,27321900.86,107290135.6,240227769.3,34879544.06,30401028.81,288444673.8,22440937.1,206759437.5
M202T490,3-Indolebutyric acid,Indoles and derivatives,Indoles,neg,4645566.717,7007178.796,23281145.57,3220624.773,7298115.27,4051282.861,5192325.013,3789837.829,3291746.088,3420856.511,19577663.96,5036287.043,4894454.563,44006124.1,5622213.874,5145661.514,4748408.091
M277T654,Dibutyl phthalate,Benzene and substituted derivatives,Benzoic acids and derivatives,neg,18477792.63,5464083.347,10437174.92,4156345.484,4437400.532,18116502.48,12792600.46,11827133.5,6085364.452,5809364.447,6438014.745,13330035.05,7903166.617,5313574.152,11481554.23,11096093.77,9329626.029
M271T886,Dihydrotestosterone,Steroids and steroid derivatives,Androstane steroids,neg,45116353.77,73077017.1,50709479.94,11068578.08,34561698.87,24454253.95,13180130.73,12791527.6,33273370.34,21435282.55,19410453.38,23598269.19,28369809.59,18549528.21,27679446.51,19200325.11,33914002.24
M283T154,Glycitein,Isoflavonoids,Isoflav-2-enes,neg,75829391.79,6122763.531,8243060.64,8764076.281,2805905.397,6282866.78,13054115.15,8969968.583,18936147.34,20497587.43,13135813.26,6475473.214,17287287.04,4623713.437,9386311.693,18841048.04,10400294.67
M293T680,Gingerol,Phenols,Methoxyphenols,neg,4454600.163,3994749.818,650995.5662,640468.034,2176849.331,6250826.027,4461435.537,1161714.514,2924644.699,468487.7362,3374905.155,3915159.406,2506575.012,951723.4197,6485007.408,3828397.129,967778.8034
M317T820,15-KETE,Fatty Acyls,Fatty acids and conjugates,neg,32531503.28,81702848.34,30604632.3,41178342.84,15548988.81,242700789,95565440.16,101173130.4,39659290.23,106869981.5,32568877.13,76985791.63,323206.2127,1063993.623,1581700.687,27748432.16,32236302.09
M343T414,Eupatilin,Flavonoids,O-methylated flavonoids,neg,2244745.31,2238381.837,1468805.218,905066.792,1762966.784,2220907.502,2009449.867,2971765.392,4833178.514,3894982.982,830035.8283,3154236.249,1244057.68,203726.4753,2297660.609,1504997.281,2806242.438
M339T281,"(S)-4',5,7-Trihydroxy-6-prenylflavanone",Flavonoids,Flavans,neg,2490424.468,838722.7527,189414.5806,36533.51038,392213.2513,3609303.925,1900545.916,2085216.571,1967469.211,80902.49155,6371849.861,385237.4086,7094182.537,1635538.004,4923977.764,3188088.998,235613.1256
M362T457,Secoisolariciresinol,Dibenzylbutane lignans,Dibenzylbutanediol lignans,neg,11974571.39,7400420.651,6635228.243,8305105.207,11266567.69,27025551.97,24044920.43,14816718.34,7176841.533,5865672.582,24803062.95,24441130.17,11791979.73,8363550.737,20080701.9,15179090.09,7912940.773
M369T602,Quassin,Prenol lipids,Terpene lactones,neg,1881687.092,952687.3321,1353828.302,878603.6191,595052.3721,1367361.28,2000875.706,1460541.708,845807.917,157304.7727,132445.8634,2385509.261,1289018.628,1953608.093,43595.99662,43055.35637,99784.7264
M414T784,Lupulone,Organooxygen compounds,Carbonyl compounds,neg,41975370.34,8336117.716,25945434.48,4803106.826,15165763.74,38967190.97,14805073.67,87539977.1,5656066.743,1876894.876,20398804.5,39409913.55,46446608.21,3312582.854,26032246.66,39345449.43,1812435.283
M496T536,Leukotriene D4,Fatty Acyls,Eicosanoids,neg,4115586.414,1536466.761,5394622.8,3656069.683,8528177.395,3216901.144,7104281.174,12309246.53,13155629.42,21296052.66,14645292.26,2630287.935,3103172.17,4555139.249,1892162.324,15452357.09,1199479.01
M138T576,6-Hydroxynicotinate,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,neg,19417387.12,17774574.03,14829734.6,9359763.621,16190280.09,22119935.26,25198744.74,4256727.748,11706735.43,6988155.338,13983728.49,36682697.95,19764068.47,4634435.456,20011403.85,16517847.7,19885553.74
M151T324,2-Hydroxyphenylacetate,Benzene and substituted derivatives,Phenylacetic acids,neg,14502153.74,5187970.187,7014285.487,2097996.267,11602065.53,18408214.98,2180359.68,11119730.71,4421203.27,818759.3067,6269161.859,19864395.51,18713618.26,15436882.19,24007736.92,24873234.19,12641847.78
M169T255,N-Acetyl-L-glutamine,Endogenous Metabolites,,neg,9094870.853,5422151.937,6518146.969,4342937.678,6068459.801,4832061.001,11690662.06,10245284.81,8784206.294,4307873.388,4288732.792,2532221.466,3832705.669,3988960.612,4273162.353,9953933.703,2933736.302
M285T718,Hexadecanedioate,Fatty Acyls,Fatty acids and conjugates,neg,67271333.43,78369360.42,73760203.33,62309652.27,67381585.4,48417369.73,63729296.46,18814320.22,74610419.97,82263833.12,48975141.29,51989242.99,48384149.26,132880952,40052714.67,26684547.32,28123532.77
M281T463,Pendimethalin,Pesticides/Herbicides,,neg,2867667.473,1612517.969,2575416.706,1840212.458,1128995.218,4282792.021,8635073.575,7767664.432,2890721.615,1071547.368,4885963.761,5529559.384,2847903.729,2513791.601,2437674.189,22816726.22,789612.8958
M302T878_2,EPA (d5),Fatty Acyls,Fatty acids and conjugates,neg,796374570.6,1234525651,1932452173,1792417461,1966706317,938867190,1410490796,1565928688,1443930472,2132082584,2450993053,522724588.2,1172895904,1111137701,1430274997,782607699.2,2393474827
M306T93,Glutathione,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,81363119.98,59144036.55,97990095.14,35912927.77,40272869.22,61662908.83,78552737.44,34275754.4,67075951.17,42340158.31,22630077.79,81971019.07,43897613.74,42115854.27,51140021.27,39350791.62,45863739.67
M329T504,Aflatoxin G2,Coumarins and derivatives,Furanocoumarins,neg,4013992.504,330876.2443,70470.29971,1500811.614,91567.99013,4340730.161,1662701.286,2706375.975,131576.1791,134241.5801,952183.9987,2190618.875,137949.0509,791204.4983,266676.2381,1530568.346,253426.4355
